RU088663268=			Semi-annual		
/RU000A0JUAK2=MM			Semi-annual		
/RU000A0JUAL0=MM			Semi-annual		
/RU000A0JQ0E2=MM			Every 182 days		
/RU000A0JPTJ4=MM			Every 182 days		
/RU000A0JQ5E1=MM			Every 52 weeks		
/RU000A0JQ8Q9=MM			Every 52 weeks		
/RU000A0JR4H6=MM			Every 182 days		
/RU000A0JR4J2=MM			Every 182 days		
/RU000A0JTTA5=MM			Every 182 days		
/RU000A0JQ6C3=MM			Every 182 days		
/RU000A0JTXY7=MM			Every 182 days		
/RU000A0JTP09=MM			Every 182 days		
/RU000A0JR142=MM			Every 182 days		
/RU000A0JR159=MM			Every 182 days		
/RU000A0JT171=MM			Every 182 days		
/RU000A0JTT21=MM			Every 182 days		
/RU000A0JTT39=MM			Every 182 days		
/RU000A0JTY65=MM			Every 182 days		
/RU000A0JR0K8=MM			Every 182 days		
/RU000A0JR0J0=MM			Every 182 days		
/RU000A0JR8L9=MM			Every 182 days		
/RU000A0JR8P0=MM			Every 182 days		
/RU000A0JRJS2=MM			Every 182 days		
/RU000A0JRJT0=MM			Every 182 days		
/RU000A0JRJY0=MM			Every 182 days		
/RU000A0JQ8V9=MM			Every 91 days		
/RU000A0JS6G2=MM			Every 182 days		
/RU000A0JS6H0=MM			Every 182 days		
/RU000A0JS3R6=MM			Every 182 days		
/RU000A0JS6E7=MM			Every 182 days		
/RU000A0JS6F4=MM			Every 182 days		
/RU000A0JS6J6=MM			Every 182 days		
/RU000A0JRPK6=MM			Every 91 days		
/RU000A0JT4G6=MM			Every 182 days		
/RU000A0JTR98=MM			Every 182 days		
/RU000A0JTRA9=MM			Every 182 days		
/RU000A0JS9F8=MM			Every 183 days		
/RU000A0JS5B5=MM			Every 182 days		
/RU000A0JS5A7=MM			Every 182 days		
/RU000A0JS5L4=MM			Every 182 days		
/RU000A0JRNG9=MM			Semi-annual		
/RU000A0JTW00=MM			Every 182 days		
/RU000A0JU3U6=MM			Every 183 days		
/RU000A0JTKN7=MM			Every 182 days		
/RU000A0JSX91=MM			Every 182 days		
/RU000A0JS587=MM			Multi-Frequency		
/RU000A0JRNR6=MM			Every 182 days		
/RU000A0JTVK0=MM			Every 182 days		
/RU000A0JQY50=MM			Every 182 days		
/RU000A0GN9B5=MM			Every 182 days		
/RU000A0JQLM3=MM			Every 182 days		
/RU000A0JU7Q5=MM			Semi-annual		
/RU000A0JQ6E9=MM			Monthly		
/RU000A0JQ6F6=MM			Monthly		
/RU000A0JSZU2=MM			Every 182 days		
/RU000A0JTED1=MM			Every 182 days		
/RU000A0JU294=MM			Every 182 days		
/RU000A0JS1C2=MM			Every 182 days		
/RU000A0JS1D0=MM			Every 182 days		
/RU000A0JSY74=MM			Every 182 days		
/RU000A0JRW10=MM			Every 182 days		
/RU000A0JS7L0=MM			Every 182 days		
/RU000A0JQZT8=MM			Every 183 days		
/RU000A0JU6T1=MM			Semi-annual		
/RU000A0JTTG2=MM			Every 182 days		
/RU000A0JU7P7=MM			Every 182 days		
/RU000A0JT502=MM			Every 182 days		
/RU000A0JT536=MM			Every 182 days		
/RU000A0JT544=MM			Every 182 days		
/RU000A0JTU44=MM			Semi-annual		
/RU000A0JT486=MM			Semi-annual		
/RU000A0JQ5C5=MM			Not applicable		
/RU000A0JS4S2=MM			Every 182 days		
/RU000A0JS4T0=MM			Every 182 days		
/RU000A0JRGA6=MM			Every 182 days		
/RU000A0JRKU6=MM			Every 182 days		
/RU000A0JRKV4=MM			Every 182 days		
/RU000A0JU0U2=MM			Semi-annual		
/RU000A0JTS30=MM			Every 182 days		
/RU000A0JUKS4=MM			Every 182 days		
/RU000A0JUKT2=MM			Every 182 days		
/RU000A0JU1W6=MM			Every 182 days		
/RU000A0JTX74=MM			Every 91 days		
/RU000A0JS6Z2=MM			Every 183 days		
/RU000A0JQ748=MM			Every 182 days		
/RU000A0JRTX1=MM			Semi-annual		
/RU000A0JSQF2=MM			Semi-annual		
/RU000A0JTZT2=MM			Semi-annual		
/RU000A0JTPV9=MM			Every 182 days		
/RU000A0JTPX5=MM			Every 182 days		
/RU000A0JTPY3=MM			Every 182 days		
/RU000A0JQXS5=MM			Every 91 days		
/RU000A0JRL88=MM			Semi-annual		
/RU000A0JU1Y2=MM			Every 182 days		
/RU000A0JQKG7=MM			Every 91 days		
/RU000A0JTFU2=MM			Every 182 days		
/RU000A0JU7J0=MM			Every 182 days		
/RU000A0JU2F9=MM			Every 182 days		
/RU000A0JS3Q8=MM			Every 182 days		
/RU000A0JTX09=MM			Every 91 days		
/RU000A0JU2N3=MM			Every 91 days		
/RU000A0JRN37=MM			Every 182 days		
/RU000A0JRV86=MM			Every 182 days		
/RU000A0JRV94=MM			Every 182 days		
/RU000A0JUBD5=MM			Multi-Frequency		
/RU000A0JRA65=MM			Every 182 days		
/RU000A0JTV50=MM			Every 182 days		
/RU000A0JTV92=MM			Every 182 days		
/RU000A0JR8Q8=MM			Every 182 days		
/RU000A0JRKQ4=MM			Every 182 days		
/RU000A0JTG83=MM			Every 182 days		
/RU000A0JQC31=MM			Every 182 days		
/RU000A0JS777=MM			Every 182 days		
/RU000A0JRWB1=MM			Annual		
/RU000A0JT1E7=MM			Every 182 days		
/RU000A0JUHY8=MM			Quarterly		
/RU000A0JSTQ3=MM			Semi-annual		
/RU000A0JS4V6=MM			Every 182 days		
/RU000A0JSTP5=MM			Semi-annual		
/RU000A0JQM39=MM			Every 183 days		
/RU000A0JU872=MM			Every 183 days		
/RU000A0JRTQ5=MM			Every 91 days	0	RUSSRR
/RU000A0JRD47=MM			Every 182 days		
/RU000A0JT8N3=MM			Every 182 days		
/RU000A0JT8R4=MM			Every 182 days		
/RU000A0JT8T0=MM			Every 182 days		
/RU000A0JTER1=MM			Not applicable		
/RU000A0JU179=MM			Every 182 days		
/RU000A0JS1J7=MM			Every 52 weeks		
/RU000A0JSWU9=MM			Every 182 days		
/RU000A0JQY92=MM			Every 182 days		
/RU000A0JU3R2=MM			Every 182 days		
/RU000A0JU3S0=MM			Every 182 days		
/RU000A0JS1G3=MM			Annual		
/RU000A0JQMJ7=MM			Every 182 days		
/RU000A0JS413=MM			Every 182 days		
/RU000A0JS421=MM			Every 182 days		
/RU000A0JSXW3=MM			Semi-annual		
/RU000A0JSQP1=MM			Every 182 days		
/RU000A0JQPD3=MM			Every 52 weeks		
/RU000A0JRFS0=MM			Every 182 days		
/RU000A0JQVB5=MM			Every 182 days		
/RU000A0JQVG4=MM			Every 182 days		
/RU000A0JQVC3=MM			Every 182 days		
/RU000A0JQVD1=MM			Every 182 days		
/RU000A0JQVE9=MM			Every 182 days		
/RU000A0JQVF6=MM			Every 182 days		
/RU000A0JSWJ2=MM			Every 182 days		
/RU000A0JT1B3=MM			Every 182 days		
/RU000A0JTTV1=MM			Every 182 days		
/RU000A0JTN84=MM			Every 182 days		
/RU000A0JU6M6=MM			Every 182 days		
/RU000A0JTPE5=MM			Every 91 days		
/RU000A0JUDW1=MM			Every 182 days		
/RU000A0JU9X7=MM			Semi-annual		
/RU000A0JR6F5=MM			Every 182 days		
/RU000A0JRJR4=MM			Every 182 days		
/RU000A0JQH69=MM			Every 183 days		
/RU000A0JTTF4=MM			Semi-annual		
/RU000A0JRW85=MM			Semi-annual		
/RU000A0JSYR1=MM			Semi-annual		
/RU000A0JRW93=MM			Semi-annual		
/RU000A0JTQ32=MM			Semi-annual		
/RU000A0JUCM4=MM			Quarterly		
/RU000A0JRJN3=MM			Every 182 days		
/RU000A0JRJP8=MM			Every 182 days		
/RU000A0JRJQ6=MM			Every 182 days		
/RU000A0JS6S7=MM			Multi-Frequency	-1	RUCPI1M
/RU000A0JS6T5=MM			Multi-Frequency	-1	RUCPI1M
/RU000A0JRK63=MM			Every 91 days		
/RU000A0JT5L3=MM			Every 182 days		
/RU000A0JUAG0=MM			Every 182 days		
/RU000A0JQS09=MM			Every 182 days		
/RU000A0JQS74=MM			Every 182 days		
/RU000A0JRMB2=MM			Every 182 days		
/RU000A0JRMC0=MM			Every 182 days		
/RU000A0JRLE8=MM			Every 182 days		
/RU000A0JRVN8=MM			Every 182 days		
/RU000A0JS6N8=MM			Every 182 days		
/RU000A0JT7M7=MM			Every 182 days		
/RU000A0JT874=MM			Every 182 days		
/RU000A0JTVJ2=MM			Every 182 days		
/RU000A0JU1Q8=MM			Every 182 days		
/RU000A0JU6A1=MM			Every 182 days		
/RU000A0JUAD7=MM			Every 182 days		
/RU000A0JP2G4=MM			Every 182 days		
/RU000A0JPF47=MM			Every 182 days		
/RU000A0JQ1H3=MM			Every 182 days		
/RU000A0JPMT8=MM			Every 182 days		
/RU000A0JPTE5=MM			Every 182 days		
/RU000A0JQK64=MM			Every 182 days		
/RU000A0JQK72=MM			Every 182 days		
/RU000A0JS371=MM			Every 182 days		
/RU000A0JS3D6=MM			Every 182 days		
/RU000A0JSJZ5=MM			Every 5 years		
/RU000A0JS2T4=MM			Every 52 weeks		
/RU000A0JSXA9=MM			Every 52 weeks		
/RU000A0JTUG0=MM			Every 182 days		
/RU000A0JR9K9=MM			Every 182 days		
/RU000A0JRF11=MM			Every 182 days		
/RU000A0JU245=MM			Every 182 days		
/RU000A0JR498=MM			Every 182 days		
/RU000A0JU8A7=MM			Every 91 days		
/RU000A0JQ177=MM			Every 182 days		
/RU000A0JQ5Q5=MM			Every 182 days		
/RU000A0JQ4U0=MM			Every 182 days		
/RU000A0JQ6S9=MM			Every 182 days		
/RU000A0JQ656=MM			Every 182 days		
/RU000A0JQ7W9=MM			Every 182 days		
/RU000A0JQ7X7=MM			Every 182 days		
/RU000A0JQ7Z2=MM			Every 182 days		
/RU000A0JQRD9=MM			Every 182 days		
/RU000A0JTU85=MM			Every 182 days		
/RU000A0JUAH8=MM			Every 182 days		
/RU000A0JSGV0=MM			Multi-Frequency	2.1	RUCPI1M
/RU000A0JUCG6=MM			Multi-Frequency		
/RU000A0JU542=MM	0.01		Every 182 days	-1	RUCPI1M
/RU000A0JU7B7=MM	1		Every 182 days	-1	RUCPI1M
/RU000A0JU9M0=MM			Every 182 days	-1	RUCPI1M
/RU000A0JTY57=MM			Every 182 days		
/RU000A0JTZM7=MM			Every 182 days		
/RU000A0JU8T7=MM			Semi-annual		
/RU000A0JUKG9=MM			Every 182 days		
/RU000A0JU708=MM			Every 182 days		
/RU000A0JRK14=MM			Not applicable		
/RU000A0JQWD9=MM			Every 182 days		
/RU000A0JRUR1=MM			Every 182 days		
/RU000A0JU1P0=MM			Semi-annual		
/RU000A0JSJW2=MM			Semi-annual		
/RU000A0JRNW6=MM			Semi-annual		
/RU000A0JR548=MM			Every 182 days		
/RU000A0JQP28=MM			Every 182 days		
/RU000A0JU526=MM			Every 182 days		
/RU000A0JT825=MM			Every 183 days		
/RU000A0JTJG3=MM			Semi-annual		
/RU000A0JTKE6=MM			Semi-annual		
/RU000A0JU0E6=MM			Semi-annual		
/RU000A0JUGH5=MM			Quarterly		
/RU000A0JR472=MM			Every 182 days		
/RU000A0JQAK0=MM			Every 183 days		
/RU000A0JQX36=MM			Every 183 days		
/RU000A0JTYN8=MM			Every 182 days		
/RU000A0JT940=MM			Every 182 days		
/RU000A0JT965=MM			Every 182 days		
/RU000A0JTYL2=MM			Every 182 days		
/RU000A0JTS06=MM			Every 182 days		
/RU000A0JTS22=MM			Every 182 days		
/RU000A0JTYM0=MM			Every 182 days		
/RU000A0JUFU0=MM			Every 182 days		
/RU000A0JUCS1=MM			Every 182 days		
/RU000A0JUCR3=MM			Every 182 days		
/RU000A0JUFV8=MM			Every 182 days		
/RU000A0JTR15=MM			Every 182 days		
/RU000A0JTKD8=MM			Every 182 days		
/RU000A0JTAQ1=MM			Every 182 days		
/RU000A0JTKC0=MM			Every 182 days		
/RU000A0JTYT5=MM			Every 182 days		
/RU000A0JS7N6=MM			Semi-annual		
/RU000A0JRVZ2=MM			Every 182 days		
/RU000A0JS5P5=MM			Every 182 days		
/RU000A0JTPJ4=MM			Semi-annual		
/RU000A0JTPL0=MM			Semi-annual		
/RU000A0JRFN1=MM			Every 182 days		
/RU000A0JRFP6=MM			Every 182 days		
/RU000A0JTMG7=MM			Every 182 days		
/RU000A0JTMK9=MM			Every 182 days		
/RU000A0JR1G4=MM			Every 182 days		
/RU000A0JR1H2=MM			Every 182 days		
/RU000A0JRL70=MM			Semi-annual		
/RU000A0JR4G8=MM			Every 182 days		
/RU000A0JR4K0=MM			Every 182 days		
/RU000A0JS4U8=MM			Semi-annual		
/RU000A0JTVN4=MM			Semi-annual		
/RU000A0JTA89=MM			Semi-annual		
/RU000A0JU6U9=MM			Every 182 days		
/RU000A0JU195=MM			Every 182 days		
/RU000A0JS9W3=MM			Every 182 days		
/RU000A0JTQ16=MM			Every 182 days		
/RU000A0JQFU8=MM			Every 182 days		
/RU000A0JQFZ7=MM			Every 182 days		
/RU000A0JRM04=MM			Every 182 days		
/RU000A0JU583=MM			Every 182 days		
/RU000A0JS8M6=MM			Every 182 days		
/RU000A0JTZ49=MM			Every 183 days		
/RU000A0JU278=MM			Every 52 weeks		
/RU000A0JTHF9=MM			Every 52 weeks		
/RU000A0JU7N2=MM			Every 182 days		
/RU000A0JRKC4=MM			Every 182 days		
/RU000A0JRKD2=MM			Every 182 days		
/RU000A0JRKM3=MM			Every 182 days		
/RU000A0JS3M7=MM			Every 182 days		
/RU000A0JS3L9=MM			Every 182 days		
/RU000A0JRVU3=MM			Every 182 days		
/RU000A0JS7D7=MM			Every 182 days		
/RU000A0JTNX0=MM			Every 182 days		
/RU000A0JTNY8=MM			Every 182 days		
/RU000A0JTNZ5=MM			Every 182 days		
/RU000A0JQXR7=MM			Every 182 days		
/RU000A0JU336=MM			Every 182 days		
/RU000A0JRU20=MM			Every 182 days		
/RU000A0JRU46=MM			Every 182 days		
/RU000A0JP9N5=MM			Russia Semi-annual		
/RU000A0JPP60=MM			Every 182 days		
/RU000A0JU716=MM			Every 182 days		
/RU000A0JQA82=MM			Every 182 days		
/RU000A0JS8U9=MM			Every 182 days		
/RU000A0JUFL9=MM			Every 182 days		
/RU000A0JRG44=MM			Every 182 days		
/RU000A0JQWE7=MM			Every 182 days		
/RU000A0JRN11=MM			Semi-annual		
/RU000A0JRN29=MM			Semi-annual		
/RU000A0JU7G6=MM			Semi-annual		
/RU000A0JTW75=MM			Semi-annual		
/RU000A0JS1F5=MM			Every 182 days		
/RU000A0JS793=MM			Every 182 days		
/RU000A0JS710=MM			Every 182 days		
/RU000A0JT9Y8=MM			Semi-annual		
/RU000A0JSQK2=MM			Every 182 days		
/RU000A0JTYW9=MM			Every 182 days		
/RU000A0JRK48=MM			Every 182 days		
/RU000A0JU732=MM			Every 182 days		
/RU000A0JU7L6=MM			Every 182 days		
/RU000A0JQ722=MM			Every 182 days		
/RU000A0JS1W0=MM			Every 182 days		
/RU000A0JS470=MM			Every 182 days		
/RU000A0JR2S7=MM			Every 182 days		
/RU000A0JR0E1=MM			Every 182 days		
/RU000A0JQZB6=MM			Every 182 days		
/RU000A0JRKY8=MM			Every 182 days		
/RU000A0JRKZ5=MM			Every 182 days		
/RU000A0JRAH4=MM			Every 182 days		
/RU000A0JTFC0=MM			Every 182 days		
/RU000A0JTYQ1=MM			Every 182 days		
/RU000A0JUCY9=MM			Every 182 days		
/RU000A0JU930=MM			Every 91 days		
/RU000A0JS3X4=MM			Every 182 days		
/RU000A0JU5G0=MM			Every 182 days		
/RU000A0JRY75=MM			Every 182 days		
/RU000A0JS6D9=MM			Every 182 days		
/RU000A0JT5M1=MM			Every 182 days		
/RU000A0JTLE4=MM			Every 182 days		
/RU000A0JQGU6=MM			Every 182 days		
/RU000A0JU5M8=MM			Every 182 days		
/RU000A0JR2E7=MM			Every 182 days		
/RU000A0JTXT7=MM			Every 182 days		
/RU000A0JS728=MM			Every 182 days		
/RU000A0JR5B6=MM			Every 182 days		
/RU000A0JQ4X4=MM			Every 182 days		
/RU000A0JQM47=MM			Every 182 days		
/RU000A0JQM54=MM			Every 182 days		
/RU000A0JQMA6=MM			Every 182 days		
/RU000A0JQMC2=MM			Every 182 days		
/RU000A0JQM96=MM			Every 182 days		
/RU000A0JQME8=MM			Every 182 days		
/RU000A0JQM88=MM			Every 182 days		
/RU000A0JQMD0=MM			Every 182 days		
/RU000A0JRJ17=MM			Every 182 days		
/RU000A0JRJ25=MM			Every 182 days		
/RU000A0JRJ33=MM			Every 182 days		
/RU000A0JRQG2=MM			Every 182 days		
/RU000A0JRWG0=MM			Every 182 days		
/RU000A0JRXR5=MM			Every 182 days		
/RU000A0JU0P2=MM			Every 182 days		
/RU000A0JU0Q0=MM			Every 182 days		
/RU000A0JU0R8=MM			Every 182 days		
/RU000A0JU8Z4=MM			Every 182 days		
/RU000A0JU9E7=MM			Every 182 days		
/RU000A0JU9F4=MM			Every 182 days		
/RU000A0JSPY5=MM			Every 182 days		
/RU000A0JR837=MM			Every 182 days		
/RU000A0JT130=MM			Every 182 days		
/RU000A0JT122=MM			Every 182 days		
/RU000A0JT981=MM			Every 182 days		
/RU000A0JRQR9=MM			Every 182 days		
/RU000A0JRQS7=MM			Every 182 days		
/RU000A0JSVP1=MM			Every 182 days		
/RU000A0JTDJ0=MM			Every 182 days		
/RU000A0JUGC6=MM			Every 182 days		
/RU000A0JUGE2=MM			Every 182 days		
/RU000A0JS4W4=MM			Every 182 days		
/RU000A0JQLH3=MM			Every 182 days		
/RU000A0JQWJ6=MM			Every 182 days		
/RU000A0JTKJ5=MM			Every 182 days		
/RU000A0JQ5G6=MM			Every 52 weeks		
/RU000A0JQDV1=MM			Every 52 weeks		
/RU000A0JQCR1=MM			Every 52 weeks		
/RU000A0JTGS4=MM			Every 182 days		
/RU000A0JTGT2=MM			Every 182 days		
/RU000A0JQNP2=MM			Every 91 days		
/RU000A0JTSH2=MM			Every 182 days		
/RU000A0JQ6R1=MM			Every 182 days		
/RU000A0JRK89=MM			Every 182 days		
/RU000A0JS702=MM			Every 182 days		
/RU000A0JTSG4=MM			Every 182 days		
/RU000A0JRK97=MM			Every 182 days		
/RU000A0JT2N6=MM			Every 182 days		
/RU000A0JU5N6=MM			Semi-annual		
/RU000A0JS6P3=MM			Every 52 weeks		
/RU000A0JUD59=MM			Every 182 days		
/RU000A0JUCE1=MM			Every 91 days		
/RU000A0JTZ80=MM			Every 91 days		
/RU000A0JTZA2=MM			Every 91 days		
/RU000A0JTZB0=MM			Every 91 days		
/RU000A0JS0E0=MM			Every 182 days		
/RU000A0JT9F7=MM			Every 182 days		
/RU000A0JRSK0=MM			Every 182 days		
/RU000A0JS4H5=MM			Every 182 days		
/RU000A0JS4X2=MM			Every 182 days		
/RU000A0JT8V6=MM			Every 182 days		
/RU000A0JTMN3=MM			Every 182 days		
/RU000A0JTMP8=MM			Every 182 days		
/RU000A0JTP33=MM			Every 182 days		
/RU000A0JTP58=MM			Every 182 days		
/RU000A0JR4F0=MM			Every 182 days		
/RU000A0JR0R3=MM			Every 182 days		
/RU000A0JUAJ4=MM			Every 182 days		
/RU000A0JUH97=MM			Every 182 days		
/RU000A0JS9X1=MM			Every 182 days		
/RU000A0JU9K4=MM			Multi-Frequency		
/RU000A0JUBH6=MM			Multi-Frequency		
/RU000A0JTVT1=MM			Every 91 days		
/RU000A0JTSP5=MM			Every 91 days		
/RU000A0JS2K3=MM			Every 91 days		
/RU000A0JRLL3=MM			Every 91 days		
/RU000A0JS3E4=MM			Every 91 days		
/RU000A0JS3N5=MM			Every 91 days		
/RU000A0JS7A3=MM			Every 91 days		
/RU000A0JS3Z9=MM			Every 91 days		
/RU000A0JS561=MM			Every 182 days		
/RU000A0JSW84=MM			Every 182 days		
/RU000A0JTGH7=MM			Every 91 days		
/RU000A0JTGJ3=MM			Every 91 days		
/RU000A0JTVE3=MM			Every 182 days		
/RU000A0JU0S6=MM			Every 182 days		
/RU000A0JU0T4=MM			Every 182 days		
/RU000A0JR647=MM			Every 182 days		
/RU000A0JR9E2=MM			Every 182 days		
/RU000A0JRTS1=MM			Every 182 days		
/RU000A0JRTT9=MM			Every 182 days		
/RU000A0JRN60=MM			Every 91 days		
/RU000A0JTBM8=MM			Every 91 days		
/RU000A0JS8P9=MM			Every 91 days		
/RU000A0JS7B1=MM			Every 91 days		
/RU000A0JS7C9=MM			Every 91 days		
/RU000A0JS8N4=MM			Every 91 days		
/RU000A0JTBH8=MM			Every 91 days		
/RU000A0JRTN2=MM			Every 182 days		
/RU000A0JT403=MM			Every 182 days		
/RU000A0JS3Y2=MM			Every 182 days		
/RU000A0JT6B2=MM			Every 182 days		
/RU000A0JTMJ1=MM			Every 182 days		
/RU000A0JS4Z7=MM			Every 182 days		
/RU000A0JR3H8=MM			Every 182 days		
/RU000A0JR3G0=MM			Every 182 days		
/RU000A0JRCX7=MM			Every 182 days		
/RU000A0JU0X6=MM			Every 91 days		
/RU000A0JTGU0=MM			Every 182 days		
/RU000A0JREW5=MM			Every 182 days		
/RU000A0JREX3=MM			Every 182 days		
/RU000A0JREZ8=MM			Every 182 days		
/RU000A0JS389=MM			Every 182 days		
/RU000A0JRUY7=MM			Every 182 days		
/RU000A0JRV52=MM			Every 182 days		
/RU000A0JT7N5=MM			Every 182 days		
/RU000A0JT7P0=MM			Every 182 days		
/RU000A0JTYG2=MM			Every 182 days		
/RU000A0JTYD9=MM			Every 182 days		
/RU000A0JTYF4=MM			Every 182 days		
/RU000A0JTQS3=MM			Every 182 days		
/RU000A0JTQU9=MM			Every 182 days		
/RU000A0JUEE7=MM			Every 182 days		
/RU000A0JSAV3=MM			Every 182 days		
/RU000A0JUFE4=MM			Every 182 days		
/RU000A0JUFF1=MM			Every 182 days		
/RU000A0JUFG9=MM			Every 182 days		
/RU000A0JUFH7=MM			Every 182 days		
/RU000A0JSAZ4=MM			Every 182 days		
/RU000A0JSB06=MM			Every 182 days		
/RU000A0JSB14=MM			Every 182 days		
/RU000A0JTYE7=MM			Every 182 days		
/RU000A0JU9S7=MM			Every 182 days		
/RU000A0JU9T5=MM			Every 182 days		
/RU000A0JU146=MM			Every 182 days		
/RU000A0JQ7N8=MM			Every 182 days		
/RU000A0JR357=MM			Every 182 days		
/RU000A0JR381=MM			Every 182 days		
/RU000A0JQ5N2=MM			Every 182 days		
/RU000A0JTZR6=MM			Every 182 days		
/RU000A0JQMG3=MM			Every 91 days		
/RU000A0JSZF3=MM			Quarterly		
/RU000A0JSZG1=MM			Quarterly		
/RU000A0JRSW5=MM			Quarterly		
/RU000A0JRSX3=MM			Quarterly		
/RU000A0JUCH4=MM			Quarterly		
/RU000A0JUCJ0=MM			Quarterly		
/RU000A0JNGU3=MM			Every 91 days		
/RU000A0JT3C7=MM			Every 91 days		
/RU000A0JT3E3=MM			Every 91 days		
/RU000A0JTK20=MM			Every 91 days		
/RU000A0JTN01=MM			Every 91 days		
/RU000A0JS1M1=MM			Every 91 days		
/RU000A0JS1P4=MM			Every 91 days		
/RU000A0JS1T6=MM			Every 91 days		
/RU000A0JS1U4=MM			Every 91 days		
/RU000A0JSX00=MM			Every 91 days		
/RU000A0JU773=MM			Every 91 days		
/RU000A0JU617=MM			Every 182 days		
/RU000A0JUGQ6=MM			Every 182 days		
/RU000A0JUF81=MM			Quarterly		
/RU000A0JSSJ0=MM			Every 182 days		
/RU000A0JS959=MM			Every 182 days		
/RU000A0JUDL4=MM			Every 182 days		
/RU000A0JU7A9=MM			Every 182 days		
/RU000A0JTF27=MM			Every 182 days		
/RU000A0JPGR4=MM			Every 91 days		
/RU000A0JPWF6=MM			Every 91 days		
/RU000A0JPZ84=MM			Every 91 days		
/RU000A0JQ672=MM			Every 91 days		
/RU000A0JQMB4=MM			Every 91 days		
/RU000A0JUC27=MM			Quarterly		
/RU000A0JQZ67=MM			Every 91 days		
/RU000A0JQZ75=MM			Every 91 days		
/RU000A0JTWT9=MM			Every 91 days		
/RU000A0JTW26=MM			Every 182 days		
/RU000A0JTW34=MM			Every 182 days		
/RU000A0JUAT3=MM			Every 182 days		
/RU000A0JS1S8=MM			Every 52 weeks		
/RU000A0JS5E9=MM			Every 182 days		
/RU000A0JS5M2=MM			Every 182 days		
/RU000A0JS5F6=MM			Every 182 days		
/RU000A0JU6K0=MM			Every 91 days		
/RU000A0JTG75=MM			Every 182 days		
/RU000A0JUD83=MM			Every 91 days		
/RU000A0JT8X2=MM			Semi-annual		
/RU000A0JR5V4=MM			Every 182 days		
/RU000A0JRJC6=MM			Annual	-1	RUCPI1M
/RU000A0JT593=MM			Multi-Frequency		
/RU000A0JRTB7=MM			Every 182 days		
/RU000A0JSS64=MM			Every 91 days		
/RU000A0JTT47=MM			Monthly		
/RU000A0JUHV4=MM			Every 182 days		
/RU000A0JPBN4=MM			Every 182 days		
/RU000A0JQ664=MM			Every 182 days		
/RU000A0JTGC8=MM			Every 182 days		
/RU000A0JTGK1=MM			Every 91 days		
/RU000A0JT9G5=MM			Every 91 days		
/RU000A0JQ5R3=MM			Every 182 days		
/RU000A0JQTP9=MM			Every 182 days		
/RU000A0JRKL5=MM			Every 182 days		
/RU000A0JSS72=MM			Every 182 days		
/RU000A0JTPS5=MM			Every 182 days		
/RU000A0JRJB8=MM			Every 182 days		
/RU000A0JRJL7=MM			Every 182 days		
/RU000A0JS4J1=MM			Every 182 days		
/RU000A0JS4K9=MM			Every 182 days		
/RU000A0JS4L7=MM			Every 182 days		
/RU000A0JS298=MM			Every 182 days		
/RU000A0JSZK3=MM			Every 182 days		
/RU000A0JQ607=MM			Every 182 days		
/RU000A0JU948=MM			Every 182 days		
/RU000A0JQ565=MM			Every 182 days		
/RU000A0DASA0=MM			Semi-annual		
/RU000A0E6TK0=MM			Semi-annual		
/RU000A0JNYN1=MM			Semi-annual		
/RU000A0JNYP6=MM			Semi-annual		
/RU000A0JPZ35=MM			Semi-annual		
/RU000A0JPZ50=MM			Semi-annual		
/RU000A0JPZ68=MM			Semi-annual		
/RU000A0JQ5L6=MM			Quarterly		
/RU000A0JQHJ7=MM			Semi-annual		
/RU000A0JQHN9=MM			Semi-annual		
/RU000A0JQHM1=MM			Quarterly		
/RU000A0JTXW1=MM			Every 182 days		
/RU000A0JU5V9=MM			Every 182 days		
/RU000A0JU5W7=MM			Every 182 days		
/RU000A0JU5X5=MM			Every 182 days		
/RU000A0JTDR3=MM			Every 91 days		
/RU000A0JU674=MM			Every 91 days		
/RU000A0JU286=MM			Every 91 days		
/RU000A0JSRL8=MM			Every 91 days		
/RU000A0JSFK5=MM			Multi-Frequency		
/RU000A0JTYB3=MM			Multi-Frequency		
/RU000A0JRJX2=MM			Multi-Frequency		
/RU000A0JRHN7=MM			Every 91 days		
/RU000A0JT7L9=MM			Multi-Frequency		
/RU000A0JU1V8=MM			Multi-Frequency		
/RU000A0JRYA9=MM			Multi-Frequency		
/RU000A0JQX51=MM			Every 91 days		
/RU000A0JS249=MM			Every 91 days		
/RU000A0JR688=MM			Every 91 days		
/RU000A0JUAZ0=MM			Every 91 days		
/RU000A0JSQR7=MM			Multi-Frequency		
/RU000A0JU8R1=MM			Every 91 days		
/RU000A0JS0N1=MM			Semi-annual		
/RU000A0GKKB7=MM			Multi-Frequency		
/RU000A0JR3B1=MM			Semi-annual		
/RU000A0JU6N4=MM			Multi-Frequency		
/RU000A0JRWS5=MM			Every 91 days		
/RU000A0JR225=MM			Multi-Frequency		
/RU000A0JRVV1=MM			Every 182 days		
/RU000A0JTBA3=MM			Every 91 days		
/RU000A0JT8G7=MM			Every 182 days		
/RU000A0JU5U1=MM			Every 182 days		
