RU088663268=			
/RU000A0JQXG0=MM	Baa1	4/2/2013	MIS
/RU000A0JQXG0=MM	Baa1	4/2/2013	MDL
/RU000A0JRDY3=MM	BBB	12/9/2008	SPI
/RU000A0JRDY3=MM	Baa1	4/2/2013	MIS
/RU000A0JRDY3=MM	Baa1	4/2/2013	MDL
/RU000A0JRF37=MM	BBB	12/9/2008	SPI
/RU000A0JRF37=MM	Baa1	4/2/2013	MIS
/RU000A0JRF37=MM	Baa1	4/2/2013	MDL
/RU000A0JU3J9=MM			
/RU000A0JS1B4=MM			
/RU000A0JTD52=MM			
/RU000A0JUC19=MM			
/RU000A0JR6S8=MM	BBB	12/9/2008	SPI
/RU000A0JR6S8=MM	Baa1	4/2/2013	MIS
/RU000A0JR6S8=MM	Baa1	4/2/2013	MDL
/RU000A0JS488=MM	BBB	12/9/2008	SPI
/RU000A0JS488=MM	Baa1	4/2/2013	MIS
/RU000A0JS488=MM	Baa1	4/2/2013	MDL
/RU000A0JS5S9=MM	BBB	12/9/2008	SPI
/RU000A0JS5S9=MM	Baa1	4/2/2013	MIS
/RU000A0JS5S9=MM	Baa1	4/2/2013	MDL
/RU000A0JRYW3=MM	BBB	12/9/2008	SPI
/RU000A0JRYW3=MM	Baa1	4/2/2013	MIS
/RU000A0JRYW3=MM	Baa1	4/2/2013	MDL
/RU000A0JTDX1=MM	BBB	12/9/2008	SPI
/RU000A0JTDX1=MM	Baa1	4/2/2013	MIS
/RU000A0JTDX1=MM	Baa1	4/2/2013	MDL
/RU000A0JTW83=MM	BBB	12/9/2008	SPI
/RU000A0JTW83=MM	Baa1	4/2/2013	MIS
/RU000A0JTW83=MM	Baa1	4/2/2013	MDL
/RU000A0JTZF1=MM	BBB	12/9/2008	SPI
/RU000A0JTZF1=MM	Baa1	4/2/2013	MIS
/RU000A0JTZF1=MM	Baa1	4/2/2013	MDL
/RU000A0JTYR9=MM	BBB	12/9/2008	SPI
/RU000A0JTYR9=MM	Baa1	4/2/2013	MIS
/RU000A0JTYR9=MM	Baa1	4/2/2013	MDL
/RU000A0GKNF2=MM	BBB	12/9/2008	SPI
/RU000A0GKNF2=MM	Baa1	4/2/2013	MIS
/RU000A0GKNF2=MM	Baa1	4/2/2013	MDL
/RU000A0JNPJ7=MM	BBB	12/9/2008	SPI
/RU000A0JNPJ7=MM	Baa1	4/2/2013	MIS
/RU000A0JNPJ7=MM	Baa1	4/2/2013	MDL
/RU000A0JNPK5=MM	BBB	12/9/2008	SPI
/RU000A0JNPK5=MM	Baa1	4/2/2013	MIS
/RU000A0JNPK5=MM	Baa1	4/2/2013	MDL
/RU000A0JP1V5=MM	BBB	12/9/2008	SPI
/RU000A0JP1V5=MM	Baa1	4/2/2013	MIS
/RU000A0JP1V5=MM	Baa1	4/2/2013	MDL
/RU000A0JU5T3=MM	BBB	12/9/2008	SPI
/RU000A0JU5T3=MM	Baa1	4/2/2013	MIS
/RU000A0JU5T3=MM	Baa1	4/2/2013	MDL
/RU000A0JP8D8=MM			
/RU000A0JPN21=MM			
/RU000A0JPN39=MM			
/RU000A0JQ276=MM			
/RU000A0JQY35=MM	Unable to collect data for the field 'EJV.IR.Rating' and some specific identifier(s).	Unable to collect data for the field 'EJV.IR.RatingDate' and some specific identifier(s).	Unable to collect data for the field 'EJV.IR.RatingSourceCode' and some specific identifier(s).
/RU000A0JRMV0=MM			
/RU000A0JRMW8=MM			
/RU000A0JSGW8=MM			
/RU000A0JSKJ7=MM			
/RU000A0JT692=MM	B1	12/10/2013	MDL
/RU000A0JT692=MM	WD	2/5/2007	FIS
/RU000A0JT692=MM	BB-	6/7/2012	FDL
/RU000A0JTRL6=MM	B1	12/10/2013	MDL
/RU000A0JTRL6=MM	WD	2/5/2007	FIS
/RU000A0JTRL6=MM	BB-	6/7/2012	FDL
/RU000A0JU310=MM	B1	12/10/2013	MDL
/RU000A0JU310=MM	WD	2/5/2007	FIS
/RU000A0JU310=MM	BB-	6/7/2012	FDL
/RU000A0JU2T0=MM	BB+	12/27/2012	SPI
/RU000A0JU2T0=MM	Ba1	4/2/2013	MDL
/RU000A0JU2T0=MM	WD	9/8/2006	FIS
/RU000A0JU2T0=MM	BBB-	7/13/2012	FDL
/RU000A0JQVK6=MM	BB-	10/19/2010	SPI
/RU000A0JQVK6=MM	WR	8/16/2005	MIS
/RU000A0JQVK6=MM	Ba3	4/7/2009	MDL
/RU000A0JQVK6=MM	BB	10/16/2013	FDL
/RU000A0JQX02=MM	BB-	10/19/2010	SPI
/RU000A0JQX02=MM	WR	8/16/2005	MIS
/RU000A0JQX02=MM	Ba3	4/7/2009	MDL
/RU000A0JQX02=MM	BB	10/16/2013	FDL
/RU000A0JQXE5=MM	BB-	10/19/2010	SPI
/RU000A0JQXE5=MM	WR	8/16/2005	MIS
/RU000A0JQXE5=MM	Ba3	4/7/2009	MDL
/RU000A0JQXE5=MM	BB	10/16/2013	FDL
/RU000A0JQX10=MM	BB-	10/19/2010	SPI
/RU000A0JQX10=MM	WR	8/16/2005	MIS
/RU000A0JQX10=MM	Ba3	4/7/2009	MDL
/RU000A0JQX10=MM	BB	10/16/2013	FDL
/RU000A0JTA48=MM	BB-	10/19/2010	SPI
/RU000A0JTA48=MM	WR	8/16/2005	MIS
/RU000A0JTA48=MM	Ba3	4/7/2009	MDL
/RU000A0JTA48=MM	BB	10/16/2013	FDL
/RU000A0JTA55=MM	BB-	10/19/2010	SPI
/RU000A0JTA55=MM	WR	8/16/2005	MIS
/RU000A0JTA55=MM	Ba3	4/7/2009	MDL
/RU000A0JTA55=MM	BB	10/16/2013	FDL
/RU000A0JTN43=MM	B2	10/29/2013	MDL
/RU000A0JTN43=MM	B+	8/23/2013	FDL
/RU000A0JRNJ3=MM	B1	5/31/2013	MDL
/RU000A0JRNJ3=MM	WD	3/12/2007	FIS
/RU000A0JRNJ3=MM	B	5/31/2013	FDL
/RU000A0JTXR1=MM	B1	5/31/2013	MDL
/RU000A0JTXR1=MM	WD	3/12/2007	FIS
/RU000A0JTXR1=MM	B	5/31/2013	FDL
/RU000A0JRXT1=MM	B1	5/31/2013	MDL
/RU000A0JRXT1=MM	WD	3/12/2007	FIS
/RU000A0JRXT1=MM	B	5/31/2013	FDL
/RU000A0JS5N0=MM	B1	5/31/2013	MDL
/RU000A0JS5N0=MM	WD	3/12/2007	FIS
/RU000A0JS5N0=MM	B	5/31/2013	FDL
/RU000A0JS2Q0=MM			
/RU000A0JTTC1=MM	BB-	3/21/2013	FDL
/RU000A0JTEM2=MM			
/RU000A0JSL87=MM			
/RU000A0JRHF3=MM	B1	7/21/2010	MDL
/RU000A0JRHF3=MM	B+	10/23/2009	FDL
/RU000A0JRHG1=MM	B1	7/21/2010	MDL
/RU000A0JRHG1=MM	B+	10/23/2009	FDL
/RU000A0JT5E8=MM	B1	7/21/2010	MDL
/RU000A0JT5E8=MM	B+	10/23/2009	FDL
/RU000A0JTDU7=MM			
/RU000A0JR7S6=MM	BB+	12/27/2012	SPI
/RU000A0JR7S6=MM	Ba1	4/2/2013	MDL
/RU000A0JR7S6=MM	WD	9/8/2006	FIS
/RU000A0JR7S6=MM	BBB-	7/13/2012	FDL
/RU000A0JRZB4=MM	BB+	12/27/2012	SPI
/RU000A0JRZB4=MM	Ba1	4/2/2013	MDL
/RU000A0JRZB4=MM	WD	9/8/2006	FIS
/RU000A0JRZB4=MM	BBB-	7/13/2012	FDL
/RU000A0JT213=MM	BB+	12/27/2012	SPI
/RU000A0JT213=MM	Ba1	4/2/2013	MDL
/RU000A0JT213=MM	WD	9/8/2006	FIS
/RU000A0JT213=MM	BBB-	7/13/2012	FDL
/RU000A0JU849=MM	BB+	12/27/2012	SPI
/RU000A0JU849=MM	Ba1	4/2/2013	MDL
/RU000A0JU849=MM	WD	9/8/2006	FIS
/RU000A0JU849=MM	BBB-	7/13/2012	FDL
/RU000A0JSW35=MM	BB+	12/27/2012	SPI
/RU000A0JSW35=MM	Ba1	4/2/2013	MDL
/RU000A0JSW35=MM	WD	9/8/2006	FIS
/RU000A0JSW35=MM	BBB-	7/13/2012	FDL
/RU000A0JTP41=MM	BB+	12/27/2012	SPI
/RU000A0JTP41=MM	Ba1	4/2/2013	MDL
/RU000A0JTP41=MM	WD	9/8/2006	FIS
/RU000A0JTP41=MM	BBB-	7/13/2012	FDL
/RU000A0JQYU9=MM			
/RU000A0JRJV6=MM			
/RU000A0JRK22=MM			
/RU000A0JTZH7=MM			
/RU000A0JSEU7=MM			
/RU000A0JQZ59=MM	BBB	12/14/2011	SPI
/RU000A0JQZ59=MM	Baa2	8/2/2013	MIS
/RU000A0JQZ59=MM	Baa2	8/2/2013	MDL
/RU000A0JQZ59=MM	BBB	8/20/2013	FDL
/RU000A0JTKS6=MM	B2	5/23/2013	MDL
/RU000A0JTKS6=MM	NR	1/20/2006	FIS
/RU000A0JRYJ0=MM	BBB	4/30/2013	FIS
/RU000A0JRYJ0=MM	BBB	4/30/2013	FDL
/RU000A0JP8V0=MM	WD	1/15/2014	FDL
/RU000A0JS7F2=MM	B2	10/29/2013	MDL
/RU000A0JS7F2=MM	B+	8/23/2013	FDL
/RU000A0JU7X1=MM	Ba3	5/5/2007	MDL
/RU000A0JU7X1=MM	WD	8/29/2006	FIS
/RU000A0JU7X1=MM	BB-	11/11/2013	FDL
/RU000A0JS116=MM	B	6/28/2012	SPI
/RU000A0JS116=MM	Caa1	3/6/2013	MDL
/RU000A0JS116=MM	WD	3/1/2007	FIS
/RU000A0JS116=MM	WD	11/20/2009	FDL
/RU000A0JU0N7=MM	B	6/28/2012	SPI
/RU000A0JU0N7=MM	Caa1	3/6/2013	MDL
/RU000A0JU0N7=MM	WD	3/1/2007	FIS
/RU000A0JU0N7=MM	WD	11/20/2009	FDL
/RU000A0JRZ74=MM	B	6/28/2012	SPI
/RU000A0JRZ74=MM	Caa1	3/6/2013	MDL
/RU000A0JRZ74=MM	WD	3/1/2007	FIS
/RU000A0JRZ74=MM	WD	11/20/2009	FDL
/RU000A0JRKX0=MM	BB+	4/8/2013	SPI
/RU000A0JRCD9=MM	BBB	3/15/2011	SPI
/RU000A0JR0W3=MM	B3	2/26/2014	MDL
/RU000A0JTJ07=MM			
/RU000A0JU6B9=MM	B	10/4/2012	SPI
/RU000A0JU7W3=MM	BBB	12/24/2013	SPI
/RU000A0JU7W3=MM	Ba1	12/13/2013	MDL
/RU000A0JU7W3=MM	WD	8/1/2006	FIS
/RU000A0JU7W3=MM	WD	1/31/2014	FDL
/RU000A0JTXP5=MM	NR	10/5/2010	SPI
/RU000A0JTXP5=MM	Baa2	7/5/2013	MDL
/RU000A0JTXP5=MM	WD	1/31/2014	FDL
/RU000A0JTXQ3=MM	NR	10/5/2010	SPI
/RU000A0JTXQ3=MM	Baa2	7/5/2013	MDL
/RU000A0JTXQ3=MM	WD	1/31/2014	FDL
/RU000A0JTY40=MM	Ba3	5/5/2007	MDL
/RU000A0JTY40=MM	WD	8/29/2006	FIS
/RU000A0JTY40=MM	BB-	11/11/2013	FDL
/RU000A0JQ789=MM	Ba3	5/5/2007	MDL
/RU000A0JQ789=MM	WD	8/29/2006	FIS
/RU000A0JQ789=MM	BB-	11/11/2013	FDL
/RU000A0JSVF2=MM	Ba3	5/5/2007	MDL
/RU000A0JSVF2=MM	WD	8/29/2006	FIS
/RU000A0JSVF2=MM	BB-	11/11/2013	FDL
/RU000A0JRW36=MM	Ba3	5/5/2007	MDL
/RU000A0JRW36=MM	WD	8/29/2006	FIS
/RU000A0JRW36=MM	BB-	11/11/2013	FDL
/RU000A0JS397=MM	Ba3	5/5/2007	MDL
/RU000A0JS397=MM	WD	8/29/2006	FIS
/RU000A0JS397=MM	BB-	11/11/2013	FDL
/RU000A0JS3P0=MM	Ba3	5/5/2007	MDL
/RU000A0JS3P0=MM	WD	8/29/2006	FIS
/RU000A0JS3P0=MM	BB-	11/11/2013	FDL
/RU000A0JRHD8=MM	Ba3	5/5/2007	MDL
/RU000A0JRHD8=MM	WD	8/29/2006	FIS
/RU000A0JRHD8=MM	BB-	11/11/2013	FDL
/RU000A0JS6L2=MM	Ba3	5/5/2007	MDL
/RU000A0JS6L2=MM	WD	8/29/2006	FIS
/RU000A0JS6L2=MM	BB-	11/11/2013	FDL
/RU000A0JTKK3=MM	BBB	12/24/2013	SPI
/RU000A0JTKK3=MM	Ba1	12/13/2013	MDL
/RU000A0JTKK3=MM	WD	8/1/2006	FIS
/RU000A0JTKK3=MM	WD	1/31/2014	FDL
/RU000A0JQNR8=MM	Ba2	4/19/2012	MDL
/RU000A0JQNR8=MM	BB	5/14/2012	FDL
/RU000A0JQNS6=MM	Ba2	4/19/2012	MDL
/RU000A0JQNS6=MM	BB	5/14/2012	FDL
/RU000A0JQNH9=MM	Ba2	4/19/2012	MDL
/RU000A0JQNH9=MM	BB	5/14/2012	FDL
/RU000A0JS3U0=MM	Ba2	4/19/2012	MDL
/RU000A0JS3U0=MM	BB	5/14/2012	FDL
/RU000A0JTM28=MM	Ba2	4/19/2012	MDL
/RU000A0JTM28=MM	BB	5/14/2012	FDL
/RU000A0JTM36=MM	Ba2	4/19/2012	MDL
/RU000A0JTM36=MM	BB	5/14/2012	FDL
/RU000A0JTM44=MM	Ba2	4/19/2012	MDL
/RU000A0JTM44=MM	BB	5/14/2012	FDL
/RU000A0JTM51=MM	Ba2	4/19/2012	MDL
/RU000A0JTM51=MM	BB	5/14/2012	FDL
/RU000A0JRYS1=MM	Ba2	4/19/2012	MDL
/RU000A0JRYS1=MM	BB	5/14/2012	FDL
/RU000A0JTFV0=MM			
/RU000A0JT3P9=MM	Ba3	10/1/2013	MDL
/RU000A0JT3P9=MM	BB-	10/3/2013	FDL
/RU000A0JPQY9=MM			
/RU000A0JTHK9=MM			
/RU000A0JTHL7=MM			
/RU000A0JTU93=MM	B2	5/18/2010	MDL
/RU000A0JSAK6=MM			
/RU000A0JU4W0=MM	Ba3	10/3/2013	MDL
/RU000A0JU4W0=MM	BB-	5/6/2010	FDL
/RU000A0JRFR2=MM	Ba3	10/3/2013	MDL
/RU000A0JRFR2=MM	BB-	5/6/2010	FDL
/RU000A0JRVA5=MM	Ba3	10/3/2013	MDL
/RU000A0JRVA5=MM	BB-	5/6/2010	FDL
/RU000A0JT3Q7=MM	Ba3	10/3/2013	MDL
/RU000A0JT3Q7=MM	BB-	5/6/2010	FDL
/RU000A0JTMY0=MM	Ba3	10/3/2013	MDL
/RU000A0JTMY0=MM	BB-	5/6/2010	FDL
/RU000A0JTVD5=MM	Ba3	10/3/2013	MDL
/RU000A0JTVD5=MM	BB-	5/6/2010	FDL
/RU000A0JTX33=MM			
/RU000A0JTX41=MM			
/RU000A0JTY24=MM	BB-	5/8/2013	SPI
/RU000A0JTY24=MM	B+	4/16/2013	FDL
/RU000A0JSPX7=MM	Baa3	6/25/2012	MDL
/RU000A0JSPX7=MM	BBB+	11/30/2012	FDL
/RU000A0JRVQ1=MM	Baa3	6/25/2012	MDL
/RU000A0JRVQ1=MM	BBB+	11/30/2012	FDL
/RU000A0JS6M0=MM	Baa3	6/25/2012	MDL
/RU000A0JS6M0=MM	BBB+	11/30/2012	FDL
/RU000A0JU0A4=MM	Baa3	6/25/2012	MDL
/RU000A0JU0A4=MM	BBB+	11/30/2012	FDL
/RU000A0JTT62=MM	Baa3	6/25/2012	MDL
/RU000A0JTT62=MM	BBB+	11/30/2012	FDL
/RU000A0JU4X8=MM	Baa3	6/25/2012	MDL
/RU000A0JU4X8=MM	BBB+	11/30/2012	FDL
/RU000A0JRK55=MM	Baa3	6/25/2012	MDL
/RU000A0JRK55=MM	BBB+	11/30/2012	FDL
/RU000A0JTF43=MM	Baa3	6/25/2012	MDL
/RU000A0JTF43=MM	BBB+	11/30/2012	FDL
/RU000A0JRPJ8=MM	B3	5/16/2012	MDL
/RU000A0JU0B2=MM	B3	5/16/2012	MDL
/RU000A0GKGF6=MM			
/RU000A0JR050=MM	BBB	12/8/2008	SPI
/RU000A0JR050=MM	A3	2/2/2007	MIS
/RU000A0JR050=MM	A3	2/2/2007	MDL
/RU000A0JR050=MM	WD	9/25/2013	FDL
/RU000A0JR043=MM	BBB	12/8/2008	SPI
/RU000A0JR043=MM	A3	2/2/2007	MIS
/RU000A0JR043=MM	A3	2/2/2007	MDL
/RU000A0JR043=MM	WD	9/25/2013	FDL
/RU000A0JQH85=MM	BBB	12/8/2008	SPI
/RU000A0JQH85=MM	A3	2/2/2007	MIS
/RU000A0JQH85=MM	A3	2/2/2007	MDL
/RU000A0JQH85=MM	WD	9/25/2013	FDL
/RU000A0JR0Q5=MM	BBB	12/8/2008	SPI
/RU000A0JR0Q5=MM	A3	2/2/2007	MIS
/RU000A0JR0Q5=MM	A3	2/2/2007	MDL
/RU000A0JR0Q5=MM	WD	9/25/2013	FDL
/RU000A0JQ6D1=MM	AAA	6/18/1991	SPI
/RU000A0JQ6D1=MM	Aaa	12/21/1994	MIS
/RU000A0JQ6D1=MM	Aaa	12/21/1994	MDL
/RU000A0JQ6D1=MM	WD	12/14/2005	FIS
/RU000A0JQ6D1=MM	AAA	12/14/2005	FDL
/RU000A0JQ4Z9=MM	AAA	6/18/1991	SPI
/RU000A0JQ4Z9=MM	Aaa	12/21/1994	MIS
/RU000A0JQ4Z9=MM	Aaa	12/21/1994	MDL
/RU000A0JQ4Z9=MM	WD	12/14/2005	FIS
/RU000A0JQ4Z9=MM	AAA	12/14/2005	FDL
/RU000A0JR183=MM	AAA	6/18/1991	SPI
/RU000A0JR183=MM	Aaa	12/21/1994	MIS
/RU000A0JR183=MM	Aaa	12/21/1994	MDL
/RU000A0JR183=MM	WD	12/14/2005	FIS
/RU000A0JR183=MM	AAA	12/14/2005	FDL
/RU000A0JR191=MM	AAA	6/18/1991	SPI
/RU000A0JR191=MM	Aaa	12/21/1994	MIS
/RU000A0JR191=MM	Aaa	12/21/1994	MDL
/RU000A0JR191=MM	WD	12/14/2005	FIS
/RU000A0JR191=MM	AAA	12/14/2005	FDL
/RU000A0JR1A7=MM	AAA	6/18/1991	SPI
/RU000A0JR1A7=MM	Aaa	12/21/1994	MIS
/RU000A0JR1A7=MM	Aaa	12/21/1994	MDL
/RU000A0JR1A7=MM	WD	12/14/2005	FIS
/RU000A0JR1A7=MM	AAA	12/14/2005	FDL
/RU000A0JRHE6=MM	AAA	6/18/1991	SPI
/RU000A0JRHE6=MM	Aaa	12/21/1994	MIS
/RU000A0JRHE6=MM	Aaa	12/21/1994	MDL
/RU000A0JRHE6=MM	WD	12/14/2005	FIS
/RU000A0JRHE6=MM	AAA	12/14/2005	FDL
/RU000A0JRSV7=MM			
/RU000A0JUD00=MM			
/RU000A0JUD34=MM			
/RU000A0JTFR8=MM			
/RU000A0JQBM4=MM	B	8/16/2012	SPI
/RU000A0JSXR3=MM	B	8/16/2012	SPI
/RU000A0JRKW2=MM	Ba3	4/15/2013	MDL
/RU000A0JQWB3=MM			
/RU000A0JQTD5=MM	B+	11/24/2011	SPI
/RU000A0JR3P1=MM	B+	11/24/2011	SPI
/RU000A0JQTQ7=MM	B+	11/24/2011	SPI
/RU000A0JR3Q9=MM	B+	11/24/2011	SPI
/RU000A0JRJW4=MM	B+	11/24/2011	SPI
/RU000A0JRJM5=MM	B+	11/24/2011	SPI
/RU000A0JS8Y1=MM	BBB	12/8/2008	SPI
/RU000A0JS8Y1=MM	A3	2/2/2007	MIS
/RU000A0JS8Y1=MM	A3	2/2/2007	MDL
/RU000A0JS8Y1=MM	WD	9/25/2013	FDL
/RU000A0JS8Z8=MM	BBB	12/8/2008	SPI
/RU000A0JS8Z8=MM	A3	2/2/2007	MIS
/RU000A0JS8Z8=MM	A3	2/2/2007	MDL
/RU000A0JS8Z8=MM	WD	9/25/2013	FDL
/RU000A0JS900=MM	BBB	12/8/2008	SPI
/RU000A0JS900=MM	A3	2/2/2007	MIS
/RU000A0JS900=MM	A3	2/2/2007	MDL
/RU000A0JS900=MM	WD	9/25/2013	FDL
/RU000A0JS8X3=MM	BBB	12/8/2008	SPI
/RU000A0JS8X3=MM	A3	2/2/2007	MIS
/RU000A0JS8X3=MM	A3	2/2/2007	MDL
/RU000A0JS8X3=MM	WD	9/25/2013	FDL
/RU000A0JQXQ9=MM	BB	5/29/2008	SPI
/RU000A0JQXQ9=MM	BB	7/9/2008	FDL
/RU000A0JR4Z8=MM	BB	5/29/2008	SPI
/RU000A0JR4Z8=MM	BB	7/9/2008	FDL
/RU000A0JR6N9=MM			
/RU000A0JR6P4=MM			
/RU000A0JRVM0=MM			
/RU000A0JTHY0=MM			
/RU000A0JT9S0=MM	BB	6/11/2013	FDL
/RU000A0JTPG0=MM	BB	6/11/2013	FDL
/RU000A0JTT13=MM	BB	6/11/2013	FDL
/RU000A0JU6G8=MM	BB	6/11/2013	FDL
/RU000A0JTZG9=MM	B	12/19/2012	FDL
/RU000A0JUDX9=MM			
/RU000A0JTD37=MM			
/RU000A0JTH82=MM			
/RU000A0JRTW3=MM			
/RU000A0JS264=MM			
/RU000A0JT3J2=MM			
/RU000A0JR217=MM	BBB	3/4/2008	SPI
/RU000A0JR217=MM	Baa3	11/23/2012	MIS
/RU000A0JR217=MM	Baa3	2/7/2014	MDL
/RU000A0JR217=MM	BBB	10/25/2013	FDL
/RU000A0JR3L0=MM	BBB	3/4/2008	SPI
/RU000A0JR3L0=MM	Baa3	11/23/2012	MIS
/RU000A0JR3L0=MM	Baa3	2/7/2014	MDL
/RU000A0JR3L0=MM	BBB	10/25/2013	FDL
/RU000A0JS7H8=MM	BBB	3/4/2008	SPI
/RU000A0JS7H8=MM	Baa3	11/23/2012	MIS
/RU000A0JS7H8=MM	Baa3	2/7/2014	MDL
/RU000A0JS7H8=MM	BBB	10/25/2013	FDL
/RU000A0JRL96=MM	BBB	3/4/2008	SPI
/RU000A0JRL96=MM	Baa3	11/23/2012	MIS
/RU000A0JRL96=MM	Baa3	2/7/2014	MDL
/RU000A0JRL96=MM	BBB	10/25/2013	FDL
/RU000A0JRUS9=MM	BBB	3/4/2008	SPI
/RU000A0JRUS9=MM	Baa3	11/23/2012	MIS
/RU000A0JRUS9=MM	Baa3	2/7/2014	MDL
/RU000A0JRUS9=MM	BBB	10/25/2013	FDL
/RU000A0JRZK5=MM	BBB	3/4/2008	SPI
/RU000A0JRZK5=MM	Baa3	11/23/2012	MIS
/RU000A0JRZK5=MM	Baa3	2/7/2014	MDL
/RU000A0JRZK5=MM	BBB	10/25/2013	FDL
/RU000A0JRMX6=MM	BBB	3/4/2008	SPI
/RU000A0JRMX6=MM	Baa3	11/23/2012	MIS
/RU000A0JRMX6=MM	Baa3	2/7/2014	MDL
/RU000A0JRMX6=MM	BBB	10/25/2013	FDL
/RU000A0JT7T2=MM	BBB	3/4/2008	SPI
/RU000A0JT7T2=MM	Baa3	11/23/2012	MIS
/RU000A0JT7T2=MM	Baa3	2/7/2014	MDL
/RU000A0JT7T2=MM	BBB	10/25/2013	FDL
/RU000A0JSQ58=MM	BBB	3/4/2008	SPI
/RU000A0JSQ58=MM	Baa3	11/23/2012	MIS
/RU000A0JSQ58=MM	Baa3	2/7/2014	MDL
/RU000A0JSQ58=MM	BBB	10/25/2013	FDL
/RU000A0JTYJ6=MM	BBB	3/4/2008	SPI
/RU000A0JTYJ6=MM	Baa3	11/23/2012	MIS
/RU000A0JTYJ6=MM	Baa3	2/7/2014	MDL
/RU000A0JTYJ6=MM	BBB	10/25/2013	FDL
/RU000A0JTKA4=MM	BBB	3/4/2008	SPI
/RU000A0JTKA4=MM	Baa3	11/23/2012	MIS
/RU000A0JTKA4=MM	Baa3	2/7/2014	MDL
/RU000A0JTKA4=MM	BBB	10/25/2013	FDL
/RU000A0JT2K2=MM	BBB	3/4/2008	SPI
/RU000A0JT2K2=MM	Baa3	11/23/2012	MIS
/RU000A0JT2K2=MM	Baa3	2/7/2014	MDL
/RU000A0JT2K2=MM	BBB	10/25/2013	FDL
/RU000A0JU2K9=MM	BBB	3/4/2008	SPI
/RU000A0JU2K9=MM	Baa3	11/23/2012	MIS
/RU000A0JU2K9=MM	Baa3	2/7/2014	MDL
/RU000A0JU2K9=MM	BBB	10/25/2013	FDL
/RU000A0JU2L7=MM	BBB	3/4/2008	SPI
/RU000A0JU2L7=MM	Baa3	11/23/2012	MIS
/RU000A0JU2L7=MM	Baa3	2/7/2014	MDL
/RU000A0JU2L7=MM	BBB	10/25/2013	FDL
/RU000A0JTYK4=MM	BBB	3/4/2008	SPI
/RU000A0JTYK4=MM	Baa3	11/23/2012	MIS
/RU000A0JTYK4=MM	Baa3	2/7/2014	MDL
/RU000A0JTYK4=MM	BBB	10/25/2013	FDL
/RU000A0JU7S1=MM	BBB	3/4/2008	SPI
/RU000A0JU7S1=MM	Baa3	11/23/2012	MIS
/RU000A0JU7S1=MM	Baa3	2/7/2014	MDL
/RU000A0JU7S1=MM	BBB	10/25/2013	FDL
/RU000A0JUC92=MM	BBB	3/4/2008	SPI
/RU000A0JUC92=MM	Baa3	11/23/2012	MIS
/RU000A0JUC92=MM	Baa3	2/7/2014	MDL
/RU000A0JUC92=MM	BBB	10/25/2013	FDL
/RU000A0JUCA9=MM	BBB	3/4/2008	SPI
/RU000A0JUCA9=MM	Baa3	11/23/2012	MIS
/RU000A0JUCA9=MM	Baa3	2/7/2014	MDL
/RU000A0JUCA9=MM	BBB	10/25/2013	FDL
/RU000A0JR1Y7=MM	BBB	3/4/2008	SPI
/RU000A0JR1Y7=MM	Baa3	11/23/2012	MIS
/RU000A0JR1Y7=MM	Baa3	2/7/2014	MDL
/RU000A0JR1Y7=MM	BBB	10/25/2013	FDL
/RU000A0JR1Z4=MM	BBB	3/4/2008	SPI
/RU000A0JR1Z4=MM	Baa3	11/23/2012	MIS
/RU000A0JR1Z4=MM	Baa3	2/7/2014	MDL
/RU000A0JR1Z4=MM	BBB	10/25/2013	FDL
/RU000A0JR209=MM	BBB	3/4/2008	SPI
/RU000A0JR209=MM	Baa3	11/23/2012	MIS
/RU000A0JR209=MM	Baa3	2/7/2014	MDL
